3229820181950	19
3229820181950	2
3229820181950	3
3229820181950	4
5410126806052	5
5410126806052	6
5410126806052	7
5410126806052	8
20093709	5
20093709	6
20093709	7
3560070420179	9
3560070420179	10
3560070420179	11
3560070420179	12
3560070420179	13
3560070419456	14
3560070419456	15
3560070419456	16
3560070419456	17
3560070419456	18
3268350120558	19
3268350120558	2
3268350120558	3
3268350120558	4
3178530402698	19
3178530402698	2
3178530402698	3
3178530402698	20
3336970711057	21
3336970711057	22
3350033118065	19
3350033118065	2
3350033118065	3
3350033118065	4
3350033118065	23
3350033118065	24
3431410131003	19
3431410131003	2
3431410131003	3
3431410131003	4
3560070600977	9
3560070600977	10
3560070600977	11
3560070600977	25
3560070600977	26
3560070600977	27
3560070600977	28
3449851140553	29
3449851140553	30
3449851140553	31
3449851140553	32
3449851140553	33
3560070725588	9
3560070725588	10
3560070725588	11
3560070725588	25
3560070725588	26
3560070725588	27
3560070725588	34
7071848006113	35
7071848006113	36
7071848006113	37
7071848006113	38
7071848006113	39
3245413922403	5
3245413922403	6
3245413922403	7
3760121210524	19
3760121210524	2
3760121210524	3
3760121210524	4
3760121210524	23
3760121210524	24
3564709005157	19
3564709005157	2
3564709005157	3
3564709005157	40
3564709005157	41
3564709005157	42
3477730001503	19
3477730001503	43
3477730001503	44
3760122961241	45
3178530411195	40
3178530411195	41
3178530411195	46
3178530411195	47
5000396015935	19
5000396015935	2
5000396015935	3
5000396015935	48
3336971112013	21
3336971112013	22
26034669	49
26034669	50
3175681140806	19
3175681140806	2
3175681140806	3
3175681140806	51
3175681140806	52
3178530408409	19
3178530408409	2
3178530408409	3
3178530408409	4
26035468	19
26035468	2
26035468	3
26035468	53
26035468	54
3222471834732	19
3222471834732	2
3222471834732	3
3222471834732	55
3560070907564	56
3560070907564	57
3564709001579	19
3564709001579	2
3564709001579	3
3760029247127	19
3760029247127	58
3760029247127	59
3760029247127	60
3561770000036	19
3561770000036	58
3561770000036	59
3561770000036	60
3561770000036	61
3336971202059	21
3336971202059	22
3245390021908	19
3245390021908	2
3245390021908	3
3245390021908	62
3175681120679	19
3175681120679	2
3175681120679	3
3175681120679	4
3175681120679	23
3175681120679	24
3178530407365	63
3178530407365	64
3178530407365	3
3268350120367	19
3268350120367	2
3268350120367	3
3268350120367	4
3268350120367	23
3268350120367	24
3222475123597	19
3222475123597	2
3222475123597	3
3222475123597	4
3222475123597	23
3222475123597	24
3368955782202	3
3368955782202	65
3270720080102	9
3270720080102	10
3270720080102	66
3270720080102	67
3270720080102	68
3270720080102	69
3270720080102	70
3270720080102	71
3256224371410	9
3256224371410	10
3256224371410	11
3256224371410	12
3256224371410	13
3256224371410	72
3256224371410	73
3760077531865	74
3512690000101	29
3512690000101	30
3512690000101	31
3512690000101	32
3512690000101	75
3770002558126	76
3266191085739	4
3266191085739	77
3270190155584	73
3270190155584	78
3270190155584	79
3270190155584	80
3270190155584	81
3270190155584	82
7622300737955	83
7622300737955	84
7622300737955	85
7622300737955	86
7622300737955	86
3268350120824	19
3268350120824	2
3268350120824	3
2000000000094	19
2000000000094	2
2000000000094	87
2000000000094	3
2000000000094	88
2000000000094	89
2000000000094	90
3396411227486	19
3396411227486	2
3396411227486	91
3396411227486	92
3396411227486	93
3256220363334	73
3256220363334	78
3256220363334	79
3256220363334	80
3256220363334	81
3256220363334	82
3256220363334	94
20384425	19
20384425	91
20384425	2
20384425	92
20384425	93
20384425	95
3263853107013	81
3263853107013	94
3263853107013	82
3368954400770	19
3368954400770	91
3368954400770	2
3368954400770	3
3256225054756	63
3256225054756	64
3256225054756	3
26039510	96
3178530409604	19
3178530409604	2
3178530409604	3
3178530409604	4
5412514933050	73
5412514933050	78
5412514933050	79
5412514933050	80
5412514933050	97
8480017076489	98
8480017076489	99
3278310003104	100
3278310003104	101
3760121211873	19
3760121211873	2
3760121211873	3
3760121211873	4
3760121211873	102
3113010128750	103
3113010128750	104
3113010128750	105
3113010128750	106
3113010128750	107
3113010128750	108
3339881001026	53
3435070029205	45
3435070029205	62
3700311810516	19
3700311810516	43
3410280021959	29
3410280021959	30
3410280021959	31
3410280021959	109
3067163621678	110
3067163621678	107
20181482	73
20181482	78
20181482	72
5000396037937	53
5000396037937	62
7610200021120	73
7610200021120	78
8480017032645	111
8480017032645	112
8480017032645	113
8480017032645	114
8480017032645	115
8480017032645	116
8480000364074	111
8480000364074	112
8480000364074	113
8480000364074	114
8480000364074	115
8480000364074	116
20276607	19
20276607	2
20276607	3
20276607	90
4004980517905	117
4004980517905	118
7610036000337	19
7610036000337	43
7610036000337	119
7610036000337	120
3588570003524	19
3588570003524	2
3588570003524	3
3588570003524	4
4003754176447	121
4104420053847	117
4104420053847	122
4104420053847	123
4104420053847	124
4104420053847	125
4104420054806	117
4104420054806	122
4104420054806	123
4104420054806	124
4104420054806	125
4000161100904	121
4000161440673	121
3560070559619	72
26192000	126
26192000	127
26192000	63
26192000	128
26192000	129
26192000	130
26192000	131
3760029244003	19
3760029244003	2
3760029244003	3
3760029244003	132
3760029244003	133
3760029244003	134
3760029244003	135
3760020501051	136
3760020501051	137
3760020501051	138
3760020501051	139
3760020501051	140
20127541	19
20127541	2
20127541	3
20127541	4
20127541	102
3396411223143	19
3396411223143	2
3396411223143	3
3560070504701	19
3560070504701	58
3560070504701	43
3560070504701	141
3560070504701	119
5901869009645	29
5901869009645	30
5901869009645	142
3265475016001	136
3265475016001	137
26018324	21
26018324	22
3555080708591	44
3555080708591	143
3760077534583	73
3760077534583	78
3760077534583	72
8423207207478	144
8423207207478	145
8423207207478	146
8423207207478	147
8423207207478	148
8423207207478	149
3222475720444	44
5000167082890	63
5000167082890	150
5000167082890	151
3260260031412	152
3260260031412	153
3260260031412	154
20277406	144
20277406	145
20277406	111
20277406	112
20277406	155
20277406	156
20277406	157
602652176616	19
602652176616	158
602652176616	159
8480000335760	98
8413671022202	98
8413671022202	99
8413671030603	98
8413671030603	99
8413671022042	98
8413671022042	99
5425008344584	160
5425008344584	150
5425008344584	161
5425008344584	162
836110002074	19
836110002074	58
836110002074	141
836110002074	43
836110002074	158
836110002074	163
24001885	111
24001885	164
24001885	165
20128609	166
3497900007111	72
3350033092419	19
3350033092419	2
3350033092419	3
3350033092419	62
60465005828	53
3250392250249	19
3250392250249	2
3250392250249	3
3250392250249	167
3250392250249	4
3662790003325	168
3564700083642	104
3564700083642	105
3564700083642	107
3257980085788	169
3257980085788	107
3257980085764	169
3257980085764	107
3257982161565	169
3257982161565	107
3245412512179	103
3245412512179	104
3245412512179	105
3245412512179	106
3245412512179	170
3245412512179	107
3350030201029	106
3350030201029	107
3250391773688	104
3250391773688	105
3250391773688	106
3250391773688	170
3250391773688	171
3250391773688	107
3113010125865	104
3113010125865	105
3113010125865	106
3113010125865	170
3113010125865	107
3113010125865	103
3250391095605	107
3250391095605	172
3250391095605	105
3250390424079	19
3250390424079	91
3250390424079	2
3250390424079	92
3250390424079	93
3250390424079	95
9310072000411	173
8000015003081	3
9300617324126	174
3339883010170	19
3339883010170	2
3339883010170	3
8480017020215	73
8480017020215	78
8480017020215	79
8480017020215	80
8480017020215	81
8480017020215	82
8480017020215	94
9400553011477	63
9400553011477	64
9400553011477	3
9400553011477	175
8480017155436	111
8480017155436	150
8480017155436	176
8411814206885	29
8411814206885	30
8411814206885	31
8411814206885	109
8411814215863	29
8411814215863	30
8411814215863	31
8411814215863	109
8411814210806	109
3700656401158	177
3700656401158	30
26080994	73
26080994	78
26080994	72
3222475718991	178
819701	179
8480000670151	144
8480000670151	145
8480000670151	180
8480000670151	181
8480000670151	155
8480000670151	182
8480000670151	183
8480000670151	184
8480000670151	185
8480000670151	186
8480000670151	187
3535800172659	41
3535800172659	3
3535800172659	4
3535800172659	45
3535800172659	102
3270160801534	19
3270160801534	2
3270160801534	3
3270160801534	40
3270160801534	4
3270160801534	45
3270160801534	42
8410376016789	63
8410376016789	64
8410376016789	3
8410376016789	188
4001518003312	189
8008714000899	73
8008714000899	78
8008714000899	79
8008714000899	80
8008714000899	81
24086721	111
24086721	112
24086721	113
24086721	114
24086721	115
24086721	116
24086721	190
8410350065055	111
8410350065055	112
8410350065055	113
8410350065055	114
8410350065055	115
8410350065055	116
8431876251197	111
8431876251197	112
8431876251197	113
8431876251197	114
8431876251197	115
8431876251197	116
8433329039826	111
8433329039826	112
8433329039826	113
8433329039826	114
8433329039826	115
8433329039826	116
8433329039833	116
3700428432885	104
3700428432885	105
3700428432885	107
3700428432885	191
85366013000299	63
85366013000299	64
85366013000299	3
85366013000299	23
3250390183976	19
3250390183976	2
3250390183976	3
3250390183976	192
3250390183976	193
3250390183976	90
3250390183976	65
3258563020295	19
3258563020295	2
3258563020295	3
3258563020295	62
3258563020295	194
5410126716016	111
5410126716016	195
5410126716016	196
5410126716016	197
8421691784543	111
8421691784543	195
8421691784543	196
8421691784543	198
8421691477292	111
8421691477292	195
8421691477292	196
8421691477292	198
8410196051380	111
8410196051380	195
8410196051380	196
8410196051380	175
8430803027225	111
8430803027225	195
8430803027225	196
8430803027225	198
7622210114730	111
7622210114730	195
7622210114730	196
7622210114730	198
20204389	111
20204389	195
20204389	196
20204389	198
20204433	111
20204433	195
20204433	196
20204433	198
8480017092991	111
8480017092991	195
8480017092991	196
8480017092991	198
24044882	111
24044882	195
24044882	196
24044882	198
20204365	111
20204365	195
20204365	196
20204365	198
8480017092984	111
8480017092984	195
8480017092984	196
8480017092984	198
24044080	111
24044080	195
24044080	196
24044080	198
24018128	111
24018128	195
24018128	196
24018128	198
8431876005066	111
8431876005066	195
8431876005066	196
8431876005066	199
8410014305169	111
8410014305169	195
8410014305169	196
8410014305169	200
5941634001061	165
5941634001061	201
5941634001061	202
5060422870099	19
3182650148985	19
3182650148985	91
3182650148985	2
3182650148985	92
3182650248739	19
3182650248739	91
3182650248739	2
3182650248739	3
3182650248739	92
3182650008982	19
3182650008982	2
3182650008982	3
8606107223124	117
4013200332198	203
50300853	204
50300853	179
5410471903024	19
5410471903024	2
5410471903024	3
4001518110294	189
4000161110170	121
42305880	205
42305880	206
42305880	207
42305880	208
3104544018860	104
3104544018860	105
3104544018860	106
3104544018860	170
3104544018860	107
3263852910713	4
3263852910713	209
3263852910713	210
3368390000190	19
3368390000190	2
3368390000190	3
3368390000190	88
3368390000190	89
3226219005705	3
3226219005705	65
3700663000399	211
3472860003557	19
3472860003557	2
3472860003557	3
3472860003557	23
3472860003557	62
3700125800826	212
3700125800826	141
3328481290770	19
3328481290770	91
3328481290770	2
3328481290770	3
3328481290770	92
7613035903524	63
7613035903524	213
7613035903524	129
7613035903524	214
4003754178076	213
4003754178076	121
8713445070041	1
4000161400219	121
4000161050292	215
4000161050292	213
4000161050292	216
4000161050292	217
4000161050292	121
4000161400516	121
4000161600091	121
4000161740308	121
8422584000511	218
8422584000511	219
8422584000511	220
8422584000511	221
8421691560970	111
8421691560970	112
8421691560970	113
8421691560970	114
8421691560970	115
8421691560970	222
718122600595	223
1151	19
1151	2
1151	3
1151	40
1151	4
1151	41
1151	45
1151	224
8480017541857	225
8480017541857	29
8480017541857	30
8480017541857	31
8480017541857	32
8480017541857	226
2000000017785	227
2000000017785	3
3350031637513	228
9300650012349	117
9300650012349	122
9300650012349	178
4000161620112	121
20594442	19
20594442	2
20594442	3
20594442	65
20045463	229
8423348402336	29
8423348402336	30
8423348402336	31
8423348402336	32
5997591100545	215
5997591100545	64
5997591100545	230
5997591100545	189
5400113569435	63
5400113569435	64
5400113569435	3
5400113569435	175
5400113569435	23
5400113569435	231
3257980832290	21
3257980832290	22
3257984499307	21
3257984499307	232
3245390015594	73
3245390015594	78
3245390015594	72
3245390015594	228
3245390015594	233
